subj,session,feedType,trial,length,tarCat,respSE,respRT
122202,5,2,51,40,1,1,1075
122202,5,2,52,29,-1,-1,1171
122202,5,2,53,38,1,-1,571
122202,5,2,54,25,-1,-1,779
122202,5,2,55,45,1,1,675
122202,5,2,56,14,-1,-1,619
122202,5,2,57,31,1,1,1563
122202,5,2,58,32,1,1,892
122202,5,2,59,24,-1,-1,588
122202,5,2,60,52,1,1,643
122202,5,2,61,39,1,1,460
122202,5,2,62,34,1,1,562
122202,5,2,63,31,1,-1,809
122202,5,2,64,33,1,1,1099
122202,5,2,65,28,-1,-1,729
122202,5,2,66,47,1,1,476
122202,5,2,67,32,1,-1,1386
122202,5,2,68,22,-1,-1,412
122202,5,2,69,41,1,1,513
122202,5,2,70,43,1,1,452
122202,5,2,71,42,1,1,457
122202,5,2,72,43,1,1,381
122202,5,2,73,21,-1,-1,490
122202,5,2,74,33,1,1,669
122202,5,2,75,19,-1,-1,371
122202,5,2,76,17,-1,-1,427
122202,5,2,77,12,-1,-1,691
122202,5,2,78,49,1,1,491
122202,5,2,79,22,-1,-1,1372
122202,5,2,80,25,-1,1,650
122202,5,2,81,25,-1,-1,555
122202,5,2,82,38,1,1,1003
122202,5,2,83,48,1,1,451
122202,5,2,84,38,1,1,444
122202,5,2,85,18,-1,-1,242
122202,5,2,86,26,-1,-1,228
122202,5,2,87,23,-1,-1,259
122202,5,2,88,37,1,1,499
122202,5,2,89,28,-1,-1,577
122202,5,2,90,23,-1,-1,435
122202,5,2,91,26,-1,-1,1267
122202,5,2,92,33,1,-1,1370
122202,5,2,93,31,1,-1,516
122202,5,2,94,30,-1,-1,1050
122202,5,2,95,35,1,1,1313
122202,5,2,96,32,1,-1,1461
122202,5,2,97,35,1,1,875
122202,5,2,98,34,1,1,1482
122202,5,2,99,40,1,1,444
122202,5,2,100,46,1,1,401
122202,5,2,101,38,1,1,436
122202,5,2,102,29,-1,-1,947
122202,5,2,103,46,1,1,659
122202,5,2,104,27,-1,-1,412
122202,5,2,105,24,-1,-1,770
122202,5,2,106,33,1,-1,1323
122202,5,2,107,42,1,1,1025
122202,5,2,108,27,-1,-1,724
122202,5,2,109,8,-1,-1,531
122202,5,2,110,7,-1,-1,492
122202,5,2,111,22,-1,-1,340
122202,5,2,112,13,-1,-1,738
122202,5,2,113,20,-1,-1,1858
122202,5,2,114,39,1,-1,532
122202,5,2,115,37,1,1,3554
122202,5,2,116,32,1,1,809
122202,5,2,117,41,1,1,1004
122202,5,2,118,30,-1,-1,1340
122202,5,2,119,29,-1,-1,1203
122202,5,2,120,54,1,1,715
122202,5,2,121,36,1,-1,2307
122202,5,2,122,35,1,1,570
122202,5,2,123,6,-1,-1,683
122202,5,2,124,30,-1,1,1275
122202,5,2,125,26,-1,-1,1235
122202,5,2,126,39,1,1,555
122202,5,2,127,31,1,-1,3067
122202,5,2,128,31,1,1,673
122202,5,2,129,33,1,1,457
122202,5,2,130,16,-1,-1,435
122202,5,2,131,55,1,1,459
122202,5,2,132,11,-1,-1,395
122202,5,2,133,46,1,1,459
122202,5,2,134,20,-1,-1,388
122202,5,2,135,23,-1,-1,523
122202,5,2,136,34,1,1,779
122202,5,2,137,35,1,1,635
122202,5,2,138,15,-1,-1,546
122202,5,2,139,40,1,1,1027
122202,5,2,140,50,1,1,628
122202,5,2,141,23,-1,-1,539
122202,5,2,142,17,-1,1,674
122202,5,2,143,26,-1,-1,603
122202,5,2,144,30,-1,-1,2627
122202,5,2,145,16,-1,-1,1130
122202,5,2,146,21,-1,-1,346
122202,5,2,147,31,1,-1,2373
122202,5,2,148,32,1,-1,4171
122202,5,2,149,37,1,1,322
122202,5,2,150,19,-1,-1,419
122202,5,2,151,34,1,-1,1178
122202,5,2,152,14,-1,-1,394
122202,5,2,153,28,-1,-1,587
122202,5,2,154,44,1,1,299
122202,5,2,155,28,-1,-1,450
122202,5,2,156,36,1,1,1282
122202,5,2,157,45,1,1,460
122202,5,2,158,45,1,1,291
122202,5,2,159,37,1,1,1044
122202,5,2,160,39,1,1,332
122203,1,2,1,32,1,1,848
122203,1,2,2,31,1,-1,562
122203,1,2,3,31,1,1,481
122203,1,2,4,44,1,-1,716
122203,1,2,5,39,1,1,884
122203,1,2,6,39,1,1,444
122203,1,2,7,53,1,1,386
122203,1,2,8,38,1,1,411
122203,1,2,9,35,1,1,602
122203,1,2,10,32,1,1,339
122203,1,2,11,35,1,1,275
122203,1,2,12,25,-1,1,307
122203,1,2,13,24,-1,-1,556
122203,1,2,14,31,1,1,466
122203,1,2,15,35,1,1,340
122203,1,2,16,22,-1,-1,618
122203,1,2,17,43,1,1,332
122203,1,2,18,17,-1,-1,443
122203,1,2,19,34,1,1,460
122203,1,2,20,31,1,1,425
122203,1,2,21,41,1,-1,580
122203,1,2,22,34,1,1,595
122203,1,2,23,36,1,1,570
122203,1,2,24,38,1,1,548
122203,1,2,25,25,-1,-1,555
122203,1,2,26,24,-1,-1,652
122203,1,2,27,22,-1,1,283
122203,1,2,28,41,1,1,531
122203,1,2,29,17,-1,-1,660
122203,1,2,30,30,-1,1,737
122203,1,2,31,26,-1,-1,714
122203,1,2,32,18,-1,-1,571
122203,1,2,33,43,1,1,484
122203,1,2,34,38,1,1,452
122203,1,2,35,25,-1,-1,467
122203,1,2,36,7,-1,-1,420
122203,1,2,37,34,1,1,619
122203,1,2,38,30,-1,1,627
122203,1,2,39,25,-1,-1,563
122203,1,2,40,32,1,-1,419
122203,1,2,41,30,-1,1,476
122203,1,2,42,44,1,1,604
122203,1,2,43,20,-1,-1,474
122203,1,2,44,28,-1,-1,1436
122203,1,2,45,10,-1,-1,689
122203,1,2,46,15,-1,-1,443
122203,1,2,47,29,-1,1,586
122203,1,2,48,29,-1,-1,754
122203,1,2,49,36,1,-1,380
122203,1,2,50,26,-1,-1,530
122203,1,2,51,24,-1,-1,660
122203,1,2,52,30,-1,-1,805
122203,1,2,53,14,-1,-1,498
122203,1,2,54,32,1,-1,738
122203,1,2,55,9,-1,-1,563
122203,1,2,56,42,1,1,1011
122203,1,2,57,20,-1,-1,586
122203,1,2,58,16,-1,-1,410
122203,1,2,59,21,-1,-1,443
122203,1,2,60,28,-1,-1,555
122203,1,2,61,19,-1,-1,363
122203,1,2,62,41,1,1,506
122203,1,2,63,23,-1,-1,402
122203,1,2,64,44,1,1,514
122203,1,2,65,39,1,-1,819
122203,1,2,66,31,1,-1,402
122203,1,2,67,50,1,1,357
122203,1,2,68,26,-1,-1,569
122203,1,2,69,33,1,1,379
122203,1,2,70,38,1,1,554
122203,1,2,71,23,-1,-1,450
122203,1,2,72,35,1,1,691
122203,1,2,73,34,1,1,779
122203,1,2,74,42,1,1,498
122203,1,2,75,28,-1,-1,476
122203,1,2,76,26,-1,-1,674
122203,1,2,77,32,1,1,683
122203,1,2,78,13,-1,-1,509
122203,1,2,79,25,-1,-1,466
122203,1,2,80,30,-1,-1,579
122203,1,2,81,15,-1,-1,418
122203,1,2,82,21,-1,-1,428
122203,1,2,83,47,1,1,811
122203,1,2,84,51,1,-1,521
122203,1,2,85,27,-1,-1,763
122203,1,2,86,31,1,-1,756
122203,1,2,87,29,-1,1,795
122203,1,2,88,27,-1,-1,226
122203,1,2,89,28,-1,-1,714
122203,1,2,90,21,-1,-1,610
122203,1,2,91,40,1,1,508
122203,1,2,92,35,1,1,707
122203,1,2,93,33,1,1,603
122203,1,2,94,21,-1,-1,715
122203,1,2,95,46,1,1,579
122203,1,2,96,19,-1,-1,1043
122203,1,2,97,42,1,1,521
122203,1,2,98,14,-1,-1,699
122203,1,2,99,29,-1,1,549
122203,1,2,100,34,1,-1,699
122203,1,2,101,18,-1,-1,418
122203,1,2,102,37,1,1,914
122203,1,2,103,29,-1,-1,498
122203,1,2,104,45,1,1,610
122203,1,2,105,18,-1,-1,476
122203,1,2,106,37,1,1,874
122203,1,2,107,40,1,1,474
122203,1,2,108,14,-1,-1,660
122203,1,2,109,33,1,-1,1106
122203,1,2,110,27,-1,-1,594
122203,1,2,111,54,1,1,490
122203,1,2,112,22,-1,-1,501
122203,1,2,113,47,1,1,578
122203,1,2,114,24,-1,-1,723
122203,1,2,115,36,1,-1,1644
122203,1,2,116,37,1,1,786
122203,1,2,117,52,1,1,505
122203,1,2,118,48,1,1,557
122203,1,2,119,8,-1,-1,908
122203,1,2,120,16,-1,-1,433
122203,1,2,121,32,1,-1,452
122203,1,2,122,43,1,1,577
122203,1,2,123,19,-1,-1,505
122203,1,2,124,40,1,1,725
122203,1,2,125,49,1,1,554
122203,1,2,126,46,1,1,563
122203,1,2,127,20,-1,-1,540
122203,1,2,128,39,1,1,786
122203,1,2,129,6,-1,-1,498
122203,1,2,130,47,1,1,378
122203,1,2,131,27,-1,-1,572
122203,1,2,132,17,-1,-1,508
122203,1,2,133,24,-1,-1,473
122203,1,2,134,33,1,-1,604
122203,1,2,135,30,-1,-1,441
122203,1,2,136,22,-1,-1,540
122203,1,2,137,12,-1,-1,507
122203,1,2,138,26,-1,-1,388
122203,1,2,139,27,-1,-1,515
122203,1,2,140,39,1,1,433
122203,1,2,141,46,1,1,540
122203,1,2,142,15,-1,-1,570
122203,1,2,143,36,1,1,572
122203,1,2,144,23,-1,-1,346
122203,1,2,145,28,-1,-1,819
122203,1,2,146,11,-1,-1,500
122203,1,2,147,55,1,1,554
122203,1,2,148,37,1,1,819
122203,1,2,149,23,-1,-1,523
122203,1,2,150,29,-1,-1,521
122203,1,2,151,45,1,1,597
122203,1,2,152,38,1,1,620
122203,1,2,153,22,-1,-1,490
122203,1,2,154,45,1,1,1147
122203,1,2,155,23,-1,-1,1188
122203,1,2,156,36,1,1,1067
122203,1,2,157,16,-1,-1,939
122203,1,2,158,40,1,1,972
122203,1,2,159,37,1,1,1051
122203,1,2,160,33,1,1,1035
122203,2,2,1,43,1,1,632
122203,2,2,2,26,-1,-1,769
122203,2,2,3,47,1,1,500
122203,2,2,4,52,1,1,515
122203,2,2,5,25,-1,-1,474
122203,2,2,6,27,-1,-1,595
122203,2,2,7,24,-1,-1,603
122203,2,2,8,38,1,1,746
122203,2,2,9,27,-1,-1,659
122203,2,2,10,23,-1,-1,364
122203,2,2,11,6,-1,-1,700
122203,2,2,12,51,1,1,410
122203,2,2,13,37,1,-1,435
122203,2,2,14,19,-1,-1,378
122203,2,2,15,37,1,1,1131
122203,2,2,16,31,1,-1,692
122203,2,2,17,29,-1,-1,1058
122203,2,2,18,46,1,1,467
122203,2,2,19,20,-1,-1,427
122203,2,2,20,45,1,1,611
122203,2,2,21,32,1,-1,467
122203,2,2,22,24,-1,-1,530
122203,2,2,23,28,-1,-1,524
122203,2,2,24,17,-1,-1,491
122203,2,2,25,32,1,-1,572
122203,2,2,26,26,-1,-1,418
122203,2,2,27,30,-1,1,684
122203,2,2,28,23,-1,-1,595
122203,2,2,29,36,1,1,827
122203,2,2,30,44,1,1,411
122203,2,2,31,15,-1,-1,498
122203,2,2,32,31,1,1,795
122203,2,2,33,28,-1,-1,1762
122203,2,2,34,37,1,1,1000
122203,2,2,35,18,-1,-1,477
122203,2,2,36,38,1,1,563
122203,2,2,37,7,-1,-1,309
122203,2,2,38,31,1,-1,707
122203,2,2,39,17,-1,-1,531
122203,2,2,40,49,1,1,507
122203,2,2,41,30,-1,-1,995
122203,2,2,42,53,1,1,473
122203,2,2,43,35,1,1,884
122203,2,2,44,19,-1,-1,723
122203,2,2,45,29,-1,-1,1570
122203,2,2,46,15,-1,-1,466
122203,2,2,47,35,1,1,395
122203,2,2,48,11,-1,-1,354
122203,2,2,49,21,-1,-1,468
122203,2,2,50,36,1,1,716
122203,2,2,51,18,-1,-1,427
122203,2,2,52,18,-1,-1,362
122203,2,2,53,45,1,1,1003
122203,2,2,54,45,1,1,451
122203,2,2,55,22,-1,-1,475
122203,2,2,56,22,-1,-1,428
122203,2,2,57,27,-1,-1,532
122203,2,2,58,32,1,-1,395
122203,2,2,59,50,1,1,490
122203,2,2,60,34,1,1,1146
122203,2,2,61,42,1,1,523
122203,2,2,62,12,-1,-1,411
122203,2,2,63,8,-1,-1,491
122203,2,2,64,14,-1,-1,419
122203,2,2,65,29,-1,-1,1099
122203,2,2,66,38,1,1,1003
122203,2,2,67,34,1,-1,905
122203,2,2,68,20,-1,1,385
122203,2,2,69,24,-1,-1,611
122203,2,2,70,29,-1,-1,419
122203,2,2,71,40,1,1,1379
122203,2,2,72,35,1,-1,1130
122203,2,2,73,37,1,1,819
122203,2,2,74,32,1,-1,1474
122203,2,2,75,33,1,1,1059
122203,2,2,76,30,-1,1,778
122203,2,2,77,32,1,-1,1100
122203,2,2,78,30,-1,-1,995
122203,2,2,79,28,-1,-1,1353
122203,2,2,80,13,-1,-1,1091
122203,2,2,81,44,1,1,786
122203,2,2,82,31,1,-1,2195
122203,2,2,83,24,-1,-1,2114
122203,2,2,84,22,-1,-1,1379
122203,2,2,85,33,1,1,1171
122203,2,2,86,43,1,1,915
122203,2,2,87,41,1,1,939
122203,2,2,88,40,1,1,1371
122203,2,2,89,22,-1,-1,795
122203,2,2,90,47,1,1,1307
122203,2,2,91,16,-1,-1,898
122203,2,2,92,31,1,-1,1820
122203,2,2,93,36,1,1,1835
122203,2,2,94,16,-1,-1,867
122203,2,2,95,34,1,1,1907
122203,2,2,96,24,-1,-1,596
122203,2,2,97,35,1,1,1554
122203,2,2,98,43,1,1,1043
122203,2,2,99,25,-1,-1,762
122203,2,2,100,55,1,1,1202
122203,2,2,101,28,-1,-1,787
122203,2,2,102,14,-1,-1,763
122203,2,2,103,29,-1,-1,1106
122203,2,2,104,33,1,-1,851
122203,2,2,105,39,1,1,1284
122203,2,2,106,41,1,1,1363
122203,2,2,107,19,-1,-1,716
122203,2,2,108,40,1,1,787
122203,2,2,109,14,-1,-1,746
122203,2,2,110,26,-1,-1,842
122203,2,2,111,25,-1,-1,948
122203,2,2,112,34,1,-1,1731
122203,2,2,113,41,1,1,835
122203,2,2,114,23,-1,-1,914
122203,2,2,115,26,-1,-1,1139
122203,2,2,116,16,-1,-1,1203
122203,2,2,117,32,1,-1,1241
122203,2,2,118,27,-1,-1,978
122203,2,2,119,34,1,-1,1330
122203,2,2,120,28,-1,-1,2794
122203,2,2,121,15,-1,-1,466
122203,2,2,122,48,1,1,898
122203,2,2,123,44,1,1,1315
122203,2,2,124,36,1,-1,1499
122203,2,2,125,33,1,1,978
122203,2,2,126,46,1,1,563
122203,2,2,127,21,-1,-1,930
122203,2,2,128,35,1,1,741
122203,2,2,129,54,1,1,524
122203,2,2,130,42,1,1,410
122203,2,2,131,20,-1,-1,395
122203,2,2,132,21,-1,-1,932
122203,2,2,133,39,1,-1,579
122203,2,2,134,39,1,1,626
122203,2,2,135,37,1,1,1204
122203,2,2,136,10,-1,-1,371
122203,2,2,137,39,1,1,500
122203,2,2,138,30,-1,-1,1059
122203,2,2,139,25,-1,-1,490
122203,2,2,140,36,1,-1,955
122203,2,2,141,40,1,1,529
122203,2,2,142,47,1,1,475
122203,2,2,143,42,1,1,387
122203,2,2,144,31,1,1,692
122203,2,2,145,27,-1,-1,1314
122203,2,2,146,25,-1,-1,443
122203,2,2,147,39,1,1,745
122203,2,2,148,38,1,1,548
122203,2,2,149,26,-1,-1,850
122203,2,2,150,30,-1,1,1307
122203,2,2,151,9,-1,-1,370
122203,2,2,152,21,-1,-1,531
122203,2,2,153,33,1,1,1291
122203,2,2,154,23,-1,-1,1011
122203,2,2,155,23,-1,-1,825
122203,2,2,156,22,-1,-1,1099
122203,2,2,157,29,-1,-1,506
122203,2,2,158,46,1,1,539
122203,2,2,159,17,-1,-1,410
122203,2,2,160,38,1,1,691
122203,3,2,1,30,-1,1,1167
122203,3,2,2,41,1,1,417
122203,3,2,3,7,-1,-1,435
122203,3,2,4,16,-1,-1,443
122203,3,2,5,45,1,1,396
122203,3,2,6,49,1,1,755
122203,3,2,7,31,1,1,995
122203,3,2,8,38,1,1,530
122203,3,2,9,24,-1,-1,643
122203,3,2,10,40,1,1,571
122203,3,2,11,43,1,1,579
122203,3,2,12,42,1,1,668
122203,3,2,13,21,-1,-1,363
122203,3,2,14,37,1,1,603
122203,3,2,15,22,-1,-1,315
122203,3,2,16,26,-1,-1,779
122203,3,2,17,14,-1,-1,365
122203,3,2,18,42,1,1,666
122203,3,2,19,16,-1,-1,355
122203,3,2,20,18,-1,-1,306
122203,3,2,21,22,-1,-1,612
122203,3,2,22,28,-1,1,882
122203,3,2,23,25,-1,-1,946
122203,3,2,24,8,-1,-1,394
122203,3,2,25,17,-1,-1,420
122203,3,2,26,38,1,1,562
122203,3,2,27,48,1,1,794
122203,3,2,28,31,1,1,1306
122203,3,2,29,34,1,1,1515
122203,3,2,30,25,-1,-1,484
122203,3,2,31,20,-1,-1,596
122203,3,2,32,27,-1,-1,396
122203,3,2,33,20,-1,-1,530
122203,3,2,34,29,-1,-1,753
122203,3,2,35,39,1,1,628
122203,3,2,36,29,-1,-1,384
122203,3,2,37,36,1,1,1004
122203,3,2,38,22,-1,-1,340
122203,3,2,39,33,1,-1,450
122203,3,2,40,47,1,1,532
122203,3,2,41,23,-1,-1,666
122203,3,2,42,42,1,1,579
122203,3,2,43,9,-1,-1,444
122203,3,2,44,29,-1,-1,788
122203,3,2,45,13,-1,-1,443
122203,3,2,46,10,-1,-1,435
122203,3,2,47,44,1,1,499
122203,3,2,48,6,-1,-1,427
122203,3,2,49,19,-1,-1,380
122203,3,2,50,24,-1,-1,467
122203,3,2,51,46,1,1,403
122203,3,2,52,21,-1,-1,410
122203,3,2,53,45,1,1,611
122203,3,2,54,52,1,1,482
122203,3,2,55,20,-1,-1,419
122203,3,2,56,46,1,1,467
122203,3,2,57,44,1,1,651
122203,3,2,58,24,-1,-1,581
122203,3,2,59,27,-1,-1,682
122203,3,2,60,35,1,-1,1699
122203,3,2,61,28,-1,-1,834
122203,3,2,62,18,-1,-1,825
122203,3,2,63,39,1,1,1187
122203,3,2,64,54,1,1,740
122203,3,2,65,35,1,1,971
122203,3,2,66,27,-1,-1,1540
122203,3,2,67,33,1,-1,474
122203,3,2,68,55,1,1,786
122203,3,2,69,15,-1,-1,988
122203,3,2,70,36,1,1,978
122203,3,2,71,19,-1,-1,867
122203,3,2,72,31,1,-1,970
122203,3,2,73,15,-1,-1,873
122203,3,2,74,44,1,1,595
122203,3,2,75,17,-1,-1,826
122203,3,2,76,45,1,1,891
122203,3,2,77,41,1,1,1108
122203,3,2,78,40,1,1,1233
122203,3,2,79,32,1,-1,1083
122203,3,2,80,25,-1,-1,1161
122203,3,2,81,23,-1,-1,787
122203,3,2,82,36,1,1,1404
122203,3,2,83,32,1,1,2409
122203,3,2,84,32,1,1,1387
122203,3,2,85,11,-1,-1,643
122203,3,2,86,15,-1,-1,842
122203,3,2,87,38,1,1,1051
122203,3,2,88,30,-1,-1,1276
122203,3,2,89,25,-1,-1,619
122203,3,2,90,47,1,1,604
122203,3,2,91,21,-1,-1,674
122203,3,2,92,38,1,1,970
122203,3,2,93,46,1,1,682
122203,3,2,94,40,1,1,1123
122203,3,2,95,34,1,1,1035
122203,3,2,96,28,-1,-1,866
122203,3,2,97,14,-1,-1,1003
122203,3,2,98,23,-1,-1,890
122203,3,2,99,47,1,1,1395
122203,3,2,100,34,1,1,1035
122203,3,2,101,50,1,1,925
122203,3,2,102,25,-1,-1,1002
122203,3,2,103,34,1,1,1147
122203,3,2,104,22,-1,-1,995
122203,3,2,105,40,1,1,827
122203,3,2,106,36,1,-1,756
122203,3,2,107,16,-1,-1,651
122203,3,2,108,38,1,1,738
122203,3,2,109,33,1,1,1979
122203,3,2,110,37,1,1,1010
122203,3,2,111,17,-1,-1,778
122203,3,2,112,26,-1,-1,1213
122203,3,2,113,19,-1,-1,1947
122203,3,2,114,41,1,1,1482
122203,3,2,115,32,1,1,2131
122203,3,2,116,30,-1,-1,1883
122203,3,2,117,26,-1,-1,915
122203,3,2,118,33,1,1,868
122203,3,2,119,37,1,1,827
122203,3,2,120,39,1,1,755
122203,3,2,121,28,-1,-1,1210
122203,3,2,122,30,-1,-1,1404
122203,3,2,123,43,1,1,1715
122203,3,2,124,31,1,1,1196
122203,3,2,125,35,1,1,954
122203,3,2,126,14,-1,-1,1106
122203,3,2,127,29,-1,1,1058
122203,3,2,128,37,1,1,794
122203,3,2,129,35,1,1,1122
122203,3,2,130,43,1,1,1548
122203,3,2,131,39,1,1,634
122203,3,2,132,28,-1,-1,707
122203,3,2,133,18,-1,-1,1275
122203,3,2,134,30,-1,-1,1220
122203,3,2,135,29,-1,-1,899
122203,3,2,136,32,1,-1,2442
122203,3,2,137,37,1,1,2963
122203,3,2,138,27,-1,-1,914
122203,3,2,139,29,-1,-1,834
122203,3,2,140,23,-1,-1,778
122203,3,2,141,31,1,-1,1450
122203,3,2,142,34,1,1,971
122203,3,2,143,33,1,1,1308
122203,3,2,144,53,1,1,1234
122203,3,2,145,27,-1,-1,970
122203,3,2,146,32,1,1,2661
122203,3,2,147,26,-1,-1,2002
122203,3,2,148,26,-1,-1,1514
122203,3,2,149,31,1,1,1810
122203,3,2,150,36,1,1,771
122203,3,2,151,39,1,1,499
122203,3,2,152,51,1,1,531
122203,3,2,153,24,-1,-1,683
122203,3,2,154,30,-1,1,571
122203,3,2,155,23,-1,-1,497
122203,3,2,156,22,-1,-1,467
122203,3,2,157,35,1,1,298
122203,3,2,158,12,-1,-1,1155
122203,3,2,159,24,-1,-1,477
122203,3,2,160,21,-1,-1,1132
122203,4,2,1,23,-1,-1,425
122203,4,2,2,37,1,1,945
122203,4,2,3,15,-1,-1,571
122203,4,2,4,29,-1,1,891
122203,4,2,5,20,-1,-1,866
122203,4,2,6,27,-1,-1,1756
122203,4,2,7,32,1,1,875
122203,4,2,8,51,1,1,970
122203,4,2,9,30,-1,-1,1240
122203,4,2,10,35,1,1,1187
122203,4,2,11,26,-1,-1,1051
122203,4,2,12,15,-1,-1,764
122203,4,2,13,35,1,1,980
122203,4,2,14,27,-1,-1,1123
122203,4,2,15,17,-1,-1,540
122203,4,2,16,24,-1,-1,466
122203,4,2,17,16,-1,-1,402
122203,4,2,18,23,-1,-1,386
122203,4,2,19,38,1,1,484
122203,4,2,20,22,-1,-1,283
122203,4,2,21,25,-1,-1,370
122203,4,2,22,36,1,1,883
122203,4,2,23,40,1,1,579
122203,4,2,24,41,1,1,507
122203,4,2,25,45,1,1,580
122203,4,2,26,53,1,1,923
122203,4,2,27,36,1,1,3515
122203,4,2,28,11,-1,-1,1755
122203,4,2,29,30,-1,1,979
122203,4,2,30,25,-1,-1,1105
122203,4,2,31,43,1,1,835
122203,4,2,32,24,-1,-1,906
122203,4,2,33,39,1,1,746
122203,4,2,34,16,-1,-1,1387
122203,4,2,35,29,-1,-1,1347
122203,4,2,36,30,-1,-1,1307
122203,4,2,37,30,-1,-1,1971
122203,4,2,38,28,-1,-1,1050
122203,4,2,39,19,-1,-1,1179
122203,4,2,40,29,-1,-1,875
122203,4,2,41,31,1,-1,1034
122203,4,2,42,28,-1,-1,642
122203,4,2,43,44,1,1,396
122203,4,2,44,27,-1,-1,667
122203,4,2,45,23,-1,-1,379
122203,4,2,46,39,1,1,635
122203,4,2,47,37,1,1,603
122203,4,2,48,43,1,1,705
122203,4,2,49,31,1,1,2364
122203,4,2,50,38,1,1,618
122203,4,2,51,24,-1,-1,827
122203,4,2,52,24,-1,-1,1531
122203,4,2,53,52,1,1,931
122203,4,2,54,49,1,1,843
122203,4,2,55,25,-1,-1,1532
122203,4,2,56,29,-1,-1,1412
122203,4,2,57,25,-1,-1,706
122203,4,2,58,27,-1,-1,451
122203,4,2,59,25,-1,-1,619
122203,4,2,60,34,1,1,1291
122203,4,2,61,24,-1,-1,732
122203,4,2,62,16,-1,-1,555
122203,4,2,63,44,1,1,794
122203,4,2,64,46,1,1,675
122203,4,2,65,55,1,1,546
122203,4,2,66,36,1,1,2443
122203,4,2,67,8,-1,-1,1075
122203,4,2,68,18,-1,-1,755
122203,4,2,69,20,-1,-1,692
122203,4,2,70,45,1,1,595
122203,4,2,71,42,1,1,1
122203,4,2,72,34,1,1,901
122203,4,2,73,37,1,1,955
122203,4,2,74,28,-1,-1,1571
122203,4,2,75,28,-1,-1,2171
122203,4,2,76,26,-1,-1,371
122203,4,2,77,22,-1,-1,747
122203,4,2,78,21,-1,-1,619
122203,4,2,79,35,1,1,1267
122203,4,2,80,31,1,-1,1915
122203,4,2,81,39,1,1,1633
122203,4,2,82,26,-1,-1,827
122203,4,2,83,31,1,1,1283
122203,4,2,84,54,1,1,747
122203,4,2,85,22,-1,-1,1195
122203,4,2,86,50,1,1,715
122203,4,2,87,34,1,-1,900
122203,4,2,88,41,1,1,1642
122203,4,2,89,31,1,-1,2793
122203,4,2,90,40,1,1,1290
122203,4,2,91,19,-1,-1,865
122203,4,2,92,41,1,1,1204
122203,4,2,93,39,1,1,675
122203,4,2,94,9,-1,-1,1195
122203,4,2,95,33,1,1,2859
122203,4,2,96,17,-1,-1,714
122203,4,2,97,23,-1,-1,898
122203,4,2,98,42,1,1,1444
122203,4,2,99,26,-1,-1,1075
122203,4,2,100,18,-1,-1,1139
122203,4,2,101,32,1,1,1299
122203,4,2,102,47,1,1,1274
122203,4,2,103,15,-1,-1,1307
122203,4,2,104,18,-1,-1,563
122203,4,2,105,33,1,1,1419
122203,4,2,106,32,1,-1,867
122203,4,2,107,40,1,1,979
122203,4,2,108,14,-1,-1,1842
122203,4,2,109,6,-1,-1,1395
122203,4,2,110,35,1,1,1060
122203,4,2,111,38,1,1,498
122203,4,2,112,38,1,1,786
122203,4,2,113,48,1,1,611
122203,4,2,114,17,-1,-1,875
122203,4,2,115,33,1,1,1019
122203,4,2,116,14,-1,-1,1131
122203,4,2,117,34,1,1,939
122203,4,2,118,26,-1,-1,939
122203,4,2,119,21,-1,-1,1092
122203,4,2,120,19,-1,-1,898
122203,4,2,121,20,-1,-1,1226
122203,4,2,122,7,-1,-1,1019
122203,4,2,123,47,1,1,715
122203,4,2,124,10,-1,-1,811
122203,4,2,125,29,-1,1,1082
122203,4,2,126,32,1,1,730
122203,4,2,127,33,1,1,1060
122203,4,2,128,13,-1,-1,1745
122203,4,2,129,40,1,1,859
122203,4,2,130,31,1,1,2115
122203,4,2,131,30,-1,-1,1043
122203,4,2,132,34,1,1,1346
122203,4,2,133,22,-1,-1,907
122203,4,2,134,36,1,1,1363
122203,4,2,135,39,1,1,594
122203,4,2,136,42,1,1,867
122203,4,2,137,23,-1,-1,827
122203,4,2,138,33,1,1,2780
122203,4,2,139,12,-1,-1,1547
122203,4,2,140,21,-1,-1,739
122203,4,2,141,21,-1,-1,747
122203,4,2,142,14,-1,-1,660
122203,4,2,143,45,1,1,1153
122203,4,2,144,32,1,1,2498
122203,4,2,145,38,1,1,771
122203,4,2,146,27,-1,-1,1243
122203,4,2,147,30,-1,-1,667
122203,4,2,148,29,-1,-1,2227
122203,4,2,149,46,1,1,483
122203,4,2,150,44,1,1,498
122203,4,2,151,22,-1,-1,1147
122203,4,2,152,43,1,1,1513
122203,4,2,153,36,1,1,1262
122203,4,2,154,32,1,1,954
122203,4,2,155,35,1,1,603
122203,4,2,156,46,1,1,1443
122203,4,2,157,28,-1,-1,660
122203,4,2,158,37,1,1,371
122203,4,2,159,47,1,1,747
122203,4,2,160,37,1,1,675
122203,5,2,1,37,1,1,513
122203,5,2,2,24,-1,-1,416
122203,5,2,3,36,1,1,501
122203,5,2,4,30,-1,1,867
122203,5,2,5,42,1,-1,386
122203,5,2,6,35,1,1,508
122203,5,2,7,52,1,1,481
122203,5,2,8,40,1,1,754
122203,5,2,9,36,1,-1,932
122203,5,2,10,29,-1,-1,508
122203,5,2,11,29,-1,-1,2139
122203,5,2,12,6,-1,-1,577
122203,5,2,13,15,-1,-1,555
